latitude,longitude,zipcode,arr_date2,arrest_time,age,sex,race_cat,arrest_type,charge
33.9984,-118.274,90037,2018-12-27,7:50,37,M,Black,Felony,187(A)PC
34.2012,-118.4094,91605,2018-12-27,9:30,53,M,LatinX,Infraction,41.45(D)LAM
34.2244,-118.5804,91306,2018-12-27,15:15,53,M,White,Misdemeanor,11364.1HS
34.004,-118.4305,90066,2018-12-27,11:35,47,M,LatinX,Misdemeanor,602(O)(2)PC
34.3108,-118.4282,91342,2018-12-27,3:45,27,F,White,Misdemeanor,104.1A27LAM
33.9922,-118.3276,90043,2018-12-27,15:40,29,M,Black,Felony,422(A)PC
33.9433,-118.4072,90045,2018-12-27,23:50,27,F,Black,Misdemeanor,459.5PC
34.0398,-118.278,90015,2018-12-27,8:25,30,M,LatinX,Misdemeanor,647(F)PC
34.1717,-118.4757,91436,2018-12-27,19:10,43,M,LatinX,Misdemeanor,273.5(A)PC
34.0553,-118.2079,90033,2018-12-27,3:08,25,F,White,Misdemeanor,23152(A)VC
34.1001,-118.3093,90027,2018-12-27,15:50,27,M,Other,Felony,487(A)PC
33.979,-118.2839,90044,2018-12-27,6:20,20,F,Black,Misdemeanor,647(B)PC
34.0601,-118.2761,90057,2018-12-27,15:15,71,M,LatinX,Infraction,43.13.2LAMC
34.0746,-118.3765,90048,2018-12-27,23:35,18,M,LatinX,Misdemeanor,459.5PC
34.0713,-118.2597,90026,2018-12-27,12:30,37,F,Black,Infraction,63.44B26DLA
34.0601,-118.2761,90057,2018-12-27,15:15,63,M,LatinX,Misdemeanor,43132LAMC
34.1939,-118.5317,91335,2018-12-27,11:30,39,M,LatinX,Misdemeanor,41.27(C)LAM
34.0601,-118.2761,90057,2018-12-27,13:53,44,M,LatinX,Misdemeanor,43132LAMC
33.9885,-118.475,90291,2018-12-27,21:48,41,M,LatinX,Infraction,41.18D LAMC
34.0542,-118.2566,90071,2018-12-27,13:26,43,M,LatinX,Misdemeanor,23152(A)VC
33.9873,-118.4706,90291,2018-12-27,9:57,38,M,White,Felony,459PC
34.0898,-118.3266,90038,2018-12-27,21:30,33,M,White,Misdemeanor,11377(A)HS
34.1161,-118.2724,90027,2018-12-27,21:22,30,M,LatinX,Felony,23153(A)VC
33.9748,-118.2564,90001,2018-12-27,7:10,22,M,LatinX,Misdemeanor,23152(A)VC
33.9928,-118.4513,90291,2018-12-27,18:50,67,M,LatinX,Felony,11378HS
33.9311,-118.2472,90059,2018-12-27,21:35,30,F,Black,Misdemeanor,647(F)PC
33.786,-118.302,90710,2018-12-27,18:05,39,F,Black,Misdemeanor,243(E)(1)PC
34.2011,-118.5885,91303,2018-12-27,13:25,26,M,LatinX,Misdemeanor,56.11LAMC
34.2427,-118.4325,91331,2018-12-27,8:20,27,F,LatinX,Felony,459PC
34.1046,-118.3461,90046,2018-12-27,3:35,27,M,LatinX,Felony,273.5(A)PC
34.0601,-118.2761,90057,2018-12-27,15:15,74,M,LatinX,Infraction,43.13.2LAMC
34.0798,-118.2602,90026,2018-12-27,11:30,38,M,White,Misdemeanor,11377HS
34.2047,-118.599,91303,2018-12-27,22:00,33,M,LatinX,Misdemeanor,243(E)(1)PC
34.048,-118.2577,90017,2018-12-27,18:30,36,F,White,Misdemeanor,459.5PC
34.171,-118.5709,91364,2018-12-27,23:30,27,F,LatinX,Misdemeanor,602(K)PC
34.2012,-118.4043,91605,2018-12-27,11:40,25,M,LatinX,Felony,2800.2(A)VC
34.0456,-118.4547,90025,2018-12-27,21:00,21,M,LatinX,Felony,3056PC
34.0597,-118.3091,90005,2018-12-27,14:30,47,M,LatinX,Misdemeanor,41.27(C)LAM
34.0898,-118.3266,90038,2018-12-27,21:30,42,F,LatinX,Misdemeanor,11377(A)HS
34.1594,-118.44,91423,2018-12-27,8:45,62,M,White,Misdemeanor,41.18DLAMC
34.1016,-118.3433,90028,2018-12-27,23:00,29,M,Black,Felony,11351HS
33.7818,-118.2324,90744,2018-12-27,12:45,45,M,Black,Felony,29800(A)1PC
34.0552,-118.2322,90012,2018-12-27,8:05,31,F,Black,Felony,245(A)(1)PC
34.2612,-118.5154,91344,2018-12-27,18:55,18,M,Black,Misdemeanor,602PC
34.0489,-118.199,90033,2018-12-27,0:55,25,M,LatinX,Misdemeanor,23152(A)VC
34.0601,-118.2761,90057,2018-12-27,15:00,59,M,LatinX,Misdemeanor,330PC
34.0654,-118.2966,90020,2018-12-27,8:35,22,M,LatinX,Misdemeanor,23152(A)VC
33.944,-118.4073,90045,2018-12-27,1:20,34,M,LatinX,Felony,11377(A)HS
33.9824,-118.2811,90003,2018-12-27,4:00,38,F,White,Felony,10851(A)VC
33.7872,-118.2451,90744,2018-12-27,2:15,50,M,LatinX,Felony,273.5(A)PC
34.0922,-118.1621,90032,2018-12-27,15:55,59,M,White,Misdemeanor,11377(A)H&S
34.0486,-118.2554,90017,2018-12-27,20:25,34,M,Other,Misdemeanor,166(C)(1)PC
34.0073,-118.2941,90037,2018-12-27,20:50,36,M,Black,Felony,422(A)PC
34.0078,-118.2636,90011,2018-12-27,21:32,31,M,LatinX,Misdemeanor,23152(A)VC
34.2155,-118.6234,91304,2018-12-27,8:25,25,M,Other,Felony,23110(B)VC
34.0869,-118.2598,90026,2018-12-27,11:00,43,M,LatinX,Misdemeanor,11377(A)HS
34.0482,-118.2205,90033,2018-12-27,19:35,50,F,LatinX,Misdemeanor,LAMC
34.1837,-118.4465,91401,2018-12-27,10:40,22,M,LatinX,Misdemeanor,20002(A)VC
34.0601,-118.2761,90057,2018-12-27,15:30,62,M,LatinX,Misdemeanor,43132LAMC
34.1687,-118.4052,91607,2018-12-27,15:00,60,F,Black,Misdemeanor,488PC
34.011,-118.2582,90011,2018-12-27,23:00,17,F,LatinX,Dependent,300(D)WI
34.0226,-118.2607,90011,2018-12-27,10:05,60,M,Black,Felony,245(A)(1)PC
34.0636,-118.3054,90020,2018-12-27,18:30,33,F,Other,Felony,273.5(A)PC
33.7326,-118.305,90731,2018-12-27,11:45,37,M,LatinX,Felony,3000.08CPC
34.1938,-118.6016,91303,2018-12-27,12:08,62,F,White,Misdemeanor,56.11LAMC
34.0372,-118.284,90007,2018-12-27,0:15,24,M,LatinX,Misdemeanor,23152(A)VC
34.1903,-118.4574,91411,2018-12-27,21:50,25,F,Black,Felony,10851(A)VC
34.0311,-118.3374,90016,2018-12-27,12:15,35,M,Black,Misdemeanor,14601.1AVC
34.0248,-118.246,90021,2018-12-27,10:20,34,F,White,Misdemeanor,12500(A)VC
33.9601,-118.2695,90003,2018-12-27,19:50,41,M,LatinX,Misdemeanor,488PC
34.0601,-118.2761,90057,2018-12-27,15:15,40,M,LatinX,Misdemeanor,43132LAMC
34.2192,-118.5579,91335,2018-12-27,13:00,53,M,LatinX,Misdemeanor,273.6(A)PC
34.1758,-118.3746,91601,2018-12-27,10:00,53,M,Other,Infraction,4145A
34.174,-118.4662,91411,2018-12-27,17:38,45,F,White,Misdemeanor,459.5PC
34.0258,-118.2613,90011,2018-12-27,23:30,30,M,LatinX,Misdemeanor,243(E)(1)PC
34.0431,-118.444,90025,2018-12-27,11:05,56,M,Black,Misdemeanor,11350(A)HS
34.0905,-118.1647,90032,2018-12-27,16:45,47,F,LatinX,Felony,11379(A)HS
34.194,-118.367,91605,2018-12-27,8:00,31,M,LatinX,Infraction,41.18(D)LAM
34.2244,-118.5804,91306,2018-12-27,20:04,23,M,LatinX,Felony,245(A)(1)PC
34.0601,-118.2761,90057,2018-12-27,15:00,28,M,LatinX,Misdemeanor,330PC
34.0944,-118.3277,90028,2018-12-27,8:20,23,M,LatinX,Misdemeanor,853.7PC
34.2001,-118.4624,91405,2018-12-27,23:00,21,M,Black,Felony,266I(A)1PC
34.2012,-118.4094,91605,2018-12-27,9:35,50,M,LatinX,Infraction,41.45(D)LAM
34.2649,-118.5234,91344,2018-12-27,23:05,52,M,White,Misdemeanor,23152(A)VC
34.0488,-118.2518,90013,2018-12-27,11:50,37,M,LatinX,Felony,11379(A)HS
33.944,-118.4073,90045,2018-12-27,17:45,43,M,Black,Other,1203.2(A)PC
34.2068,-118.3965,91605,2018-12-27,21:30,21,M,LatinX,Misdemeanor,236PC
33.9798,-118.2827,90003,2018-12-27,5:00,28,F,Other,Misdemeanor,647(B)PC
34.3193,-118.4871,91342,2018-12-27,10:10,48,M,LatinX,Misdemeanor,66.25(A)LAM
34.1031,-118.2077,90065,2018-12-27,18:15,29,M,LatinX,Felony,25850(C)3PC
34.2464,-118.5973,91311,2018-12-27,14:20,38,M,Black,Misdemeanor,LAMC
34.0656,-118.2678,90057,2018-12-27,12:30,42,M,White,Infraction,41.24(A)LAM
34.1751,-118.3943,91607,2018-12-27,1:15,36,F,LatinX,Felony,273.5(A)PC
34.1813,-118.3845,91606,2018-12-27,15:25,34,F,White,Felony,11352(A)HS
34.0437,-118.2455,90013,2018-12-27,20:00,40,M,Black,Felony,594(A)(2)PC
34.0993,-118.3136,90028,2018-12-27,8:30,37,M,Black,Felony,A211PC
33.991,-118.459,90291,2018-12-27,1:50,35,M,LatinX,Misdemeanor,23152(A)VC
34.2012,-118.3845,91605,2018-12-27,17:30,48,M,White,Misdemeanor,459.5PC
34.2153,-118.3484,91352,2018-12-27,13:00,30,M,LatinX,Felony,207(A)PC
34.0403,-118.2421,90021,2018-12-27,14:05,63,M,LatinX,Misdemeanor,853.7PC
34.0428,-118.2461,90014,2018-12-27,8:50,25,M,Black,Misdemeanor,11350(A)HS
34.0354,-118.2714,90015,2018-12-27,20:00,37,M,LatinX,Felony,11377(A)HS
34.0421,-118.2469,90014,2018-12-27,2:55,60,M,Black,Felony,273.5(A)PC
34.2231,-118.4699,91343,2018-12-27,15:30,48,M,LatinX,Misdemeanor,11350(A)HS
34.1016,-118.3433,90028,2018-12-27,23:30,37,M,White,Misdemeanor,22210PC
34.1875,-118.3877,91606,2018-12-27,18:55,24,M,LatinX,Misdemeanor,23109(A)VC
33.9708,-118.2783,90003,2018-12-27,14:52,37,F,LatinX,Misdemeanor,14601.1AVC
34.0495,-118.2494,90013,2018-12-27,17:50,22,M,LatinX,Misdemeanor,459.5PC
34.0482,-118.2205,90033,2018-12-27,19:35,39,M,LatinX,Misdemeanor,LAMC
34.2868,-118.4081,91342,2018-12-27,20:00,23,M,LatinX,Misdemeanor,11377(A)HS
34.0601,-118.2761,90057,2018-12-27,15:15,49,M,LatinX,Misdemeanor,330PC
34.171,-118.5709,91364,2018-12-27,23:30,38,M,LatinX,Misdemeanor,602(K)PC
34.0597,-118.3091,90005,2018-12-27,14:30,58,M,LatinX,Misdemeanor,41.27(C)LAM
33.9745,-118.3309,90043,2018-12-27,19:50,22,M,Black,Misdemeanor,23109(C)VC
33.9895,-118.4159,90230,2018-12-27,8:30,25,M,LatinX,Felony,21310PC
34.0216,-118.2613,90011,2018-12-27,22:00,27,M,Black,Misdemeanor,602(K)PC
34.171,-118.5709,91364,2018-12-27,23:30,22,F,LatinX,Misdemeanor,602(K)PC
34.1304,-118.2717,90039,2018-12-27,7:05,32,M,Other,Felony,4573PC
34.2011,-118.5885,91303,2018-12-27,13:15,34,M,LatinX,Misdemeanor,56.11LAMC
34.1577,-118.3774,91602,2018-12-27,23:45,37,M,LatinX,Felony,29800(A)1PC
34.2656,-118.4247,91331,2018-12-27,21:30,31,M,LatinX,Misdemeanor,23109(C)VC
34.0059,-118.2474,90011,2018-12-27,12:15,22,M,LatinX,Misdemeanor,487(C)PC
34.0601,-118.2761,90057,2018-12-27,15:15,66,M,LatinX,Infraction,43.13.2LAMC
34.2212,-118.5027,91325,2018-12-27,0:30,38,M,Other,Felony,11378HS
34.0429,-118.3403,90019,2018-12-27,7:50,58,M,Black,Misdemeanor,243(E)(1)PC
34.0404,-118.2504,90014,2018-12-27,10:35,47,M,LatinX,Misdemeanor,25620BP
33.944,-118.4073,90045,2018-12-27,8:20,20,M,White,Felony,1551.1PC
34.2321,-118.4906,91343,2018-12-27,23:25,45,M,LatinX,Misdemeanor,23152(B)VC
34.0279,-118.5188,90402,2018-12-27,17:00,47,F,White,Misdemeanor,243(A)PC
34.2119,-118.6017,91304,2018-12-27,22:00,33,M,LatinX,Felony,273.5(A)PC
33.9928,-118.4513,90291,2018-12-27,18:50,26,M,LatinX,Misdemeanor,11550(A)HS
34.171,-118.5709,91364,2018-12-27,23:30,32,F,White,Misdemeanor,602(K)PC
34.0515,-118.2424,90012,2018-12-27,12:00,20,M,Black,Felony,3056PC
34.0314,-118.3998,90034,2018-12-27,1:15,46,M,LatinX,Misdemeanor,417(A)(1)PC
33.9852,-118.3115,90047,2018-12-27,21:25,34,M,LatinX,Felony,11352(A)HS
34.1813,-118.3845,91606,2018-12-27,15:25,33,M,Black,Misdemeanor,11350(A)HS
34.0597,-118.3091,90005,2018-12-27,14:35,56,M,LatinX,Misdemeanor,41.27(C)LAM
34.0458,-118.243,90013,2018-12-27,16:00,33,F,Black,Misdemeanor,243(A)PC
34.0276,-118.3551,90016,2018-12-26,7:15,27,M,Other,Misdemeanor,243(E)(1)PC
33.9906,-118.2783,90037,2018-12-26,20:12,51,M,Black,Misdemeanor,23152(A)VC
33.9745,-118.3309,90043,2018-12-26,2:45,50,M,Black,Felony,215(A)PC
34.1785,-118.3828,91601,2018-12-26,10:08,32,M,LatinX,Other,1203.2PC
34.0601,-118.2761,90057,2018-12-26,18:30,16,M,LatinX,Felony,29610PC
33.9746,-118.3003,90044,2018-12-26,23:10,34,F,Black,Misdemeanor,166(C)(1)PC
34.0398,-118.278,90015,2018-12-26,20:00,33,M,LatinX,Felony,459PC
34.2633,-118.3201,91040,2018-12-26,16:35,30,M,White,Misdemeanor,11377(A)HS
34.0562,-118.2673,90017,2018-12-26,10:45,38,F,LatinX,Felony,273.5(A)PC
34.0381,-118.2401,90021,2018-12-26,20:22,29,M,Black,Felony,487(A)PC
34.0601,-118.2761,90057,2018-12-26,19:15,25,F,LatinX,Misdemeanor,40508(A)VC
34.0527,-118.2398,90012,2018-12-26,18:55,33,M,White,Misdemeanor,11350HS
34.2011,-118.5906,91303,2018-12-26,0:30,22,M,LatinX,Felony,211PC
34.2467,-118.4479,91331,2018-12-26,8:45,20,M,LatinX,Felony,594(A)(1)PC
34.0601,-118.2761,90057,2018-12-26,15:45,50,M,LatinX,Misdemeanor,69PC
34.2719,-118.4141,91331,2018-12-26,20:25,41,M,LatinX,Other,1203.2PC
34.023,-118.351,90016,2018-12-26,23:15,46,M,Black,Misdemeanor,11350(A)HS
34.1131,-118.2051,90042,2018-12-26,23:45,22,M,LatinX,Misdemeanor,273.6(A)PC
34.1895,-118.51,91406,2018-12-26,0:30,28,M,LatinX,Misdemeanor,653.22(A)PC
34.0708,-118.3614,90036,2018-12-26,23:00,24,M,White,Felony,273.5(A)PC
33.9501,-118.2781,90003,2018-12-26,11:00,42,M,Black,Felony,422(A)PC
33.9932,-118.4152,90230,2018-12-26,13:00,26,M,LatinX,Misdemeanor,459.5PC
34.1603,-118.464,91403,2018-12-26,15:55,28,M,LatinX,Misdemeanor,602(K)PC
34.0573,-118.2699,90017,2018-12-26,16:00,59,M,Black,Misdemeanor,11364HS
33.9331,-118.2511,90059,2018-12-26,20:30,61,M,Black,Felony,422(A)PC
34.0149,-118.2728,90011,2018-12-26,12:05,57,M,Black,Felony,187(A)PC
34.0573,-118.2699,90017,2018-12-26,16:00,49,F,Black,Misdemeanor,853.7PC
34.0601,-118.2761,90057,2018-12-26,15:30,58,M,LatinX,Infraction,63.44B24LAM
34.1042,-118.3375,90028,2018-12-26,17:15,27,M,Black,Misdemeanor,41.27CLAMC
34.0446,-118.2507,90014,2018-12-26,20:45,39,M,Black,Misdemeanor,25620BP
33.9882,-118.4742,90291,2018-12-26,14:15,17,M,LatinX,Infraction,63.44B24
34.0601,-118.2761,90057,2018-12-26,16:15,30,M,White,Infraction,63.44B24LAM
33.9761,-118.3726,90045,2018-12-26,16:16,25,F,Black,Misdemeanor,243(E)(1)PC
33.988,-118.4703,90291,2018-12-26,18:26,49,M,Black,Infraction,41.27(C)LAM
34.0446,-118.2507,90014,2018-12-26,14:50,40,M,White,Misdemeanor,25620BP
34.0761,-118.3766,90048,2018-12-26,17:50,19,M,LatinX,Misdemeanor,459.5PC
34.0215,-118.2868,90089,2018-12-26,1:26,36,M,Other,Misdemeanor,23152(A)VC
33.8204,-118.3037,90501,2018-12-26,19:45,43,M,LatinX,Felony,11379(A)HS
34.0601,-118.2761,90057,2018-12-26,17:45,41,M,White,Infraction,63.44B23LAM
34.0446,-118.2507,90014,2018-12-26,14:50,33,M,LatinX,Misdemeanor,23152(E)VC
34.0601,-118.2761,90057,2018-12-26,13:50,60,M,LatinX,Infraction,63.44B24LAM
34.1758,-118.465,91411,2018-12-26,1:20,31,M,White,Infraction,22435.2(B)
34.0242,-118.2938,90007,2018-12-26,20:00,42,M,Black,Felony,459PC
34.244,-118.5583,91324,2018-12-26,17:18,34,M,White,Misdemeanor,459.5PC
34.1907,-118.4487,91405,2018-12-26,9:25,55,M,Black,Infraction,41.27(C)LAM
34.0436,-118.309,90006,2018-12-26,4:00,16,M,LatinX,Misdemeanor,45.03LAMC
34.1082,-118.1956,90042,2018-12-26,9:00,65,M,White,Felony,422(A)PC
34.1576,-118.438,91423,2018-12-26,19:00,22,M,Black,Misdemeanor,488PC
33.9891,-118.3236,90043,2018-12-26,17:20,38,F,White,Felony,245(A)(1)PC
33.9747,-118.2739,90003,2018-12-26,2:20,41,M,LatinX,Felony,10851(A)VC
34.2407,-118.4738,91343,2018-12-26,13:00,47,F,Black,Felony,422(A)PC
33.988,-118.4703,90291,2018-12-26,18:20,40,M,Black,Infraction,41.27(C)LAM
34.0713,-118.2597,90026,2018-12-26,16:00,33,M,LatinX,Infraction,63.44B26DLA
34.1758,-118.465,91411,2018-12-26,13:30,27,F,White,Infraction,22435.2(B)B
34.045,-118.264,90015,2018-12-26,6:20,30,F,LatinX,Misdemeanor,23152(A)VC
34.0635,-118.3091,90020,2018-12-26,1:35,22,M,LatinX,Misdemeanor,47.11LAMC
34.0601,-118.2761,90057,2018-12-26,16:35,42,M,LatinX,Infraction,41.27CLAMC
34.2682,-118.4193,91331,2018-12-26,11:00,21,M,LatinX,Felony,211PC
34.2657,-118.5006,91344,2018-12-26,23:25,37,F,Black,Felony,245(A)(1)PC
33.9455,-118.309,90047,2018-12-26,18:50,39,M,Black,Felony,10851(A)VC
34.1382,-118.1874,90041,2018-12-26,11:05,48,M,LatinX,Misdemeanor,11377HS
34.0372,-118.276,90015,2018-12-26,1:41,31,M,Other,Misdemeanor,23152(A)VC
34.0987,-118.3337,90028,2018-12-26,11:00,52,M,White,Misdemeanor,602(O)(1)PC
34.0423,-118.2666,90015,2018-12-26,21:17,22,M,Black,Misdemeanor,11362.3HS
34.1912,-118.5941,91303,2018-12-26,18:00,39,M,Other,Felony,459PC
34.0981,-118.3092,90027,2018-12-26,16:30,28,M,Black,Misdemeanor,853.5PC
34.017,-118.3132,90062,2018-12-26,8:15,30,F,Black,Felony,273.5(A)PC
34.0783,-118.3441,90036,2018-12-26,12:00,48,M,Other,Felony,3455(B)1PC
34.1805,-118.5975,91367,2018-12-26,19:50,22,M,Black,Misdemeanor,488PC
33.9528,-118.2827,90003,2018-12-26,17:50,19,M,Black,Felony,10851(A)VC
34.0745,-118.2917,90004,2018-12-26,19:40,18,M,LatinX,Felony,10851(A)VC
34.0179,-118.2731,90007,2018-12-26,6:50,48,M,LatinX,Felony,451(D)PC
34.048,-118.2577,90017,2018-12-26,15:05,32,M,Black,Felony,211PC
33.9692,-118.3003,90044,2018-12-26,22:20,56,F,Black,Felony,10851(A)VC
34.2428,-118.4675,91343,2018-12-26,21:55,26,M,Black,Misdemeanor,14601.2AVC
34.0458,-118.2614,90015,2018-12-26,1:38,30,F,Black,Felony,594(A)(1)PC
33.9922,-118.2521,90011,2018-12-26,20:30,26,M,LatinX,Misdemeanor,23152(B)VC
34.1722,-118.5011,91316,2018-12-26,17:15,39,M,White,Misdemeanor,23152(A)VC
33.7206,-118.2907,90731,2018-12-26,6:00,23,M,White,Felony,459PC
33.9708,-118.2783,90003,2018-12-26,7:30,24,M,Black,Felony,273.5(A)PC
33.737,-118.2901,90731,2018-12-26,14:35,40,M,LatinX,Felony,484E(D)PC
34.3189,-118.4099,91342,2018-12-26,20:30,33,F,White,Felony,422(A)PC
34.1073,-118.1923,90042,2018-12-26,13:00,57,M,LatinX,Misdemeanor,11377HS
34.1794,-118.44,91401,2018-12-26,13:29,29,M,White,Misdemeanor,496(A)PC
33.9926,-118.4787,90291,2018-12-26,9:30,44,M,LatinX,Infraction,63.44(I)9LA
33.7548,-118.2922,90731,2018-12-26,12:30,32,M,White,Misdemeanor,11377(A)HS
34.104,-118.3224,90028,2018-12-26,6:05,29,M,Black,Felony,3000.08CPC
34.0601,-118.2761,90057,2018-12-26,19:05,25,F,LatinX,Infraction,63.44D4LAMC
34.0713,-118.2597,90026,2018-12-26,16:00,60,F,LatinX,Infraction,63.44B26DLA
34.1144,-118.1815,90042,2018-12-26,11:40,49,M,LatinX,Misdemeanor,41.27(C)LAM
34.0567,-118.2815,90057,2018-12-26,15:30,43,M,LatinX,Felony,273.5(A)PC
34.1973,-118.4116,91605,2018-12-26,10:00,32,F,LatinX,Misdemeanor,11377(A)HS
33.9819,-118.2892,90044,2018-12-26,18:40,59,M,LatinX,Misdemeanor,23109(C)VC
34.1864,-118.6234,91367,2018-12-26,15:20,54,M,LatinX,Misdemeanor,11377HS
34.0601,-118.2761,90057,2018-12-26,14:00,46,M,LatinX,Infraction,63.44B24LAM
34.2059,-118.571,91306,2018-12-26,10:00,29,M,LatinX,Misdemeanor,11364(A)HS
34.1161,-118.2101,90042,2018-12-26,22:45,28,M,LatinX,Misdemeanor,243(A)PC
34.0812,-118.2032,90031,2018-12-26,22:50,19,M,LatinX,Misdemeanor,417(A)(2)PC
34.0423,-118.2452,90014,2018-12-26,14:00,60,M,Black,Misdemeanor,11350(A)HS
34.0242,-118.2938,90007,2018-12-26,20:00,3,M,Black,Dependent,300(A)WI
34.0486,-118.2041,90033,2018-12-26,16:35,27,M,LatinX,Misdemeanor,11377HS
33.7279,-118.2946,90731,2018-12-26,3:15,29,M,LatinX,Misdemeanor,243(A)PC
34.027,-118.3667,90016,2018-12-26,21:20,17,M,Black,Felony,211PC
34.0588,-118.2842,90005,2018-12-26,0:25,37,M,LatinX,Misdemeanor,368(B)(1)PC
34.0242,-118.2944,90007,2018-12-26,20:00,35,M,White,Felony,459PC
34.1,-118.2257,90065,2018-12-26,2:10,37,M,LatinX,Felony,530.5(A)PC
34.0584,-118.4247,90024,2018-12-26,18:15,60,M,Black,Misdemeanor,594(A)PC
34.2299,-118.5536,91324,2018-12-26,14:10,40,M,Other,Misdemeanor,243(A)PC
34.0924,-118.2804,90029,2018-12-26,12:45,45,M,LatinX,Felony,245(A)(1)PC
34.0242,-118.2938,90007,2018-12-26,20:00,34,F,Black,Felony,273A(A)PC
34.2067,-118.389,91605,2018-12-26,20:00,52,F,LatinX,Felony,273.5(A)PC
34.0551,-118.2323,90012,2018-12-26,6:45,46,M,White,Misdemeanor,594(A)PC
34.0188,-118.1979,90023,2018-12-26,11:55,46,M,LatinX,Felony,498(D)PC
34.0453,-118.2499,90014,2018-12-26,22:00,41,M,Black,Misdemeanor,459.5PC
34.0124,-118.3351,90008,2018-12-26,18:20,49,M,Black,Misdemeanor,459.5PC
34.0632,-118.2513,90012,2018-12-26,15:45,66,M,White,Felony,23153(A)VC
34.0588,-118.2706,90057,2018-12-26,15:00,27,F,LatinX,Felony,11351HS
34.0908,-118.3005,90029,2018-12-26,4:45,24,M,LatinX,Felony,20001(A)VC
34.0073,-118.3108,90062,2018-12-26,15:30,37,F,White,Felony,530.5(A)PC
34.1105,-118.191,90042,2018-12-26,12:30,51,M,White,Misdemeanor,11364(A)HS
34.023,-118.351,90016,2018-12-26,23:15,49,M,Black,Misdemeanor,23152(A)VC
33.7941,-118.29,90710,2018-12-26,3:10,30,M,LatinX,Felony,422(A)PC
34.0714,-118.2813,90057,2018-12-26,12:45,36,M,LatinX,Misdemeanor,273.6(A)PC
34.1006,-118.3417,90028,2018-12-26,15:45,26,M,LatinX,Misdemeanor,11550(A)HS
34.0242,-118.2944,90007,2018-12-26,20:00,40,M,Black,Felony,3455(B)1PC
33.9574,-118.2564,90002,2018-12-26,16:15,61,M,Black,Felony,11351.5HS
34.0247,-118.2029,90023,2018-12-26,17:10,15,F,LatinX,Felony,69PC
34.2246,-118.5361,91324,2018-12-26,17:05,46,M,LatinX,Felony,422(A)PC
34.0601,-118.2761,90057,2018-12-26,17:00,27,M,LatinX,Infraction,25620ABP
34.082,-118.2119,90031,2018-12-26,17:05,33,F,LatinX,Misdemeanor,11377(A)HS
34.051,-118.3458,90019,2018-12-26,9:15,48,M,White,Misdemeanor,56.11(10)(B
34.0559,-118.2751,90057,2018-12-26,12:00,33,M,LatinX,Misdemeanor,11377HS
33.9996,-118.2915,90037,2018-12-26,11:00,23,F,Black,Felony,273.5(A)PC
34.2202,-118.571,91306,2018-12-26,1:30,31,M,LatinX,Felony,487(D)(1)PC
34.2282,-118.4553,91402,2018-12-26,20:15,29,M,Black,Felony,21310PC
33.9635,-118.298,90044,2018-12-26,1:20,22,M,LatinX,Felony,10851(A)VC
33.7771,-118.26220000000001,90744,2018-12-26,22:55,40,M,LatinX,Felony,21310PC
34.0601,-118.2761,90057,2018-12-26,15:50,59,M,White,Infraction,63.44D4LAMC
34.0672,-118.3091,90020,2018-12-26,10:40,30,M,LatinX,Misdemeanor,647(F)PC
34.1512,-118.4661,91403,2018-12-26,15:05,48,M,White,Misdemeanor,LAMC
33.9428,-118.2805,90003,2018-12-26,10:00,61,M,Black,Felony,422(A)PC
33.9993,-118.4636,90291,2018-12-26,16:45,25,F,LatinX,Misdemeanor,503PC
34.0372,-118.3003,90007,2018-12-26,0:52,36,M,LatinX,Misdemeanor,23152(A)VC
34.0601,-118.2761,90057,2018-12-26,15:15,20,M,LatinX,Infraction,25620ABP
34.1888,-118.4837,91406,2018-12-26,9:10,20,M,LatinX,Felony,245(A)(2)PC
34.0282,-118.276,90007,2018-12-26,18:00,44,F,LatinX,Misdemeanor,14601.1AVC
34.2122,-118.3589,91352,2018-12-26,21:20,57,M,LatinX,Misdemeanor,166(C)(1)PC
34.0601,-118.2761,90057,2018-12-26,15:45,50,M,LatinX,Infraction,25620ABP
33.9929,-118.4112,90230,2018-12-26,12:15,50,M,LatinX,Felony,422(A)PC
34.1509,-118.5222,91316,2018-12-26,20:10,52,M,Other,Misdemeanor,243(A)PC
34.1589,-118.3742,91601,2018-12-26,11:55,34,F,White,Misdemeanor,41.45(D)LAM
34.024,-118.409,90034,2018-12-26,2:15,37,M,Black,Misdemeanor,23152(A)VC
34.0381,-118.2629,90015,2018-12-26,7:20,25,M,Black,Misdemeanor,273.6(D)PC
33.9665,-118.2629,90001,2018-12-26,11:15,30,M,LatinX,Felony,10851(A)VC
33.7307,-118.3034,90731,2018-12-26,23:45,7,F,LatinX,Dependent,300(J)WI
34.0452,-118.2534,90014,2018-12-26,15:50,33,M,Black,Misdemeanor,2800.1(A)VC
34.0038,-118.2783,90037,2018-12-26,8:45,24,M,Black,Felony,245(A)(2)PC
34.0944,-118.3342,90028,2018-12-26,18:00,56,M,Other,Felony,23153(A)VC
34.2479,-118.4206,91331,2018-12-26,23:00,37,M,LatinX,Felony,29800(A)1PC
33.9432,-118.4013,90045,2018-12-26,3:40,18,M,LatinX,Misdemeanor,242PC
33.944,-118.4073,90045,2018-12-26,23:45,31,M,White,Misdemeanor,602PC
34.2522,-118.4651,91345,2018-12-26,20:35,36,M,LatinX,Felony,459PC
